"","x","m","loc","dens"
"2543","C","i",57.4330000184814,1.99973468205796
"2544","C","i",57.5710838760012,1.99975254935317
"2545","C","i",57.709167733521,1.99976887110658
"2546","C","i",57.8472515910409,1.99978447245916
"2547","C","i",57.9853354485607,1.99979922625365
"2548","C","i",58.1234193060806,1.99981279242521
"2549","C","i",58.2615031636004,1.99982585523288
"2550","C","i",58.3995870211202,1.99983785169359
"2551","C","i",58.5376708786401,1.99984917684317
"2552","C","i",58.6757547361599,1.99985996792963
"2553","C","i",58.8138385936797,1.99986974389978
"2554","C","i",58.9519224511996,1.99987914569577
"2555","C","i",59.0900063087194,1.99988783455764
"2556","C","i",59.2280901662393,1.99989592710935
"2557","C","i",59.3661740237591,1.99990368801828
"2558","C","i",59.5042578812789,1.99991063865023
"2559","C","i",59.6423417387988,1.99991730003626
"2560","C","i",59.7804255963186,1.99992350145387
"2561","C","j",-13.5672839057779,2.00007445146221
"2562","C","j",-13.4261203679862,2.00008131373602
"2563","C","j",-13.2849568301945,2.00008895399727
"2564","C","j",-13.1437932924028,2.00009717490811
"2565","C","j",-13.0026297546111,2.0001058575804
"2566","C","j",-12.8614662168194,2.00011558460117
"2567","C","j",-12.7203026790277,2.00012593105092
"2568","C","j",-12.579139141236,2.00013687284756
"2569","C","j",-12.4379756034443,2.00014911770534
"2570","C","j",-12.2968120656526,2.00016204065124
"2571","C","j",-12.1556485278609,2.00017580172976
"2572","C","j",-12.0144849900692,2.00019101547485
"2573","C","j",-11.8733214522776,2.00020703455589
"2574","C","j",-11.7321579144859,2.00022420092308
"2575","C","j",-11.5909943766942,2.00024295956577
"2576","C","j",-11.4498308389025,2.00026266683583
"2577","C","j",-11.3086673011108,2.00028390744578
"2578","C","j",-11.1675037633191,2.00030686136772
"2579","C","j",-11.0263402255274,2.00033092353514
"2580","C","j",-10.8851766877357,2.00035699220347
"2581","C","j",-10.744013149944,2.00038486687331
"2582","C","j",-10.6028496121523,2.00041402560984
"2583","C","j",-10.4616860743606,2.00044576032681
"2584","C","j",-10.3205225365689,2.00047935471904
"2585","C","j",-10.1793589987772,2.00051442459498
"2586","C","j",-10.0381954609855,2.00055274366653
"2587","C","j",-9.89703192319383,2.00059292595335
"2588","C","j",-9.75586838540214,2.00063490470879
"2589","C","j",-9.61470484761044,2.00068068405892
"2590","C","j",-9.47354130981875,2.00072838418562
"2591","C","j",-9.33237777202705,2.00077845767892
"2592","C","j",-9.19121423423536,2.00083250614085
"2593","C","j",-9.05005069644367,2.00088870496494
"2594","C","j",-8.90888715865197,2.00094795002987
"2595","C","j",-8.76772362086028,2.00101127876271
"2596","C","j",-8.62656008306858,2.00107699353771
"2597","C","j",-8.48539654527689,2.00114652202269
"2598","C","j",-8.34423300748519,2.00122016442249
"2599","C","j",-8.2030694696935,2.00129643053835
"2600","C","j",-8.0619059319018,2.0013773661709
"2601","C","j",-7.92074239411011,2.00146235662112
"2602","C","j",-7.77957885631842,2.00155020567142
"2603","C","j",-7.63841531852672,2.00164365646207
"2604","C","j",-7.49725178073503,2.00174100560342
"2605","C","j",-7.35608824294333,2.00184144003026
"2606","C","j",-7.21492470515164,2.00194846664637
"2607","C","j",-7.07376116735995,2.00205913358105
"2608","C","j",-6.93259762956825,2.00217332157994
"2609","C","j",-6.79143409177656,2.0022946791564
"2610","C","j",-6.65027055398486,2.00241954120251
"2611","C","j",-6.50910701619317,2.00254873012363
"2612","C","j",-6.36794347840148,2.00268488689726
"2613","C","j",-6.22677994060978,2.002824707705
"2614","C","j",-6.08561640281809,2.00296968212205
"2615","C","j",-5.94445286502639,2.00312129079053
"2616","C","j",-5.8032893272347,2.00327668781118
"2617","C","j",-5.662125789443,2.00343805507948
"2618","C","j",-5.52096225165131,2.00360559652816
"2619","C","j",-5.37979871385961,2.00377700897632
"2620","C","j",-5.23863517606792,2.00395516188669
"2621","C","j",-5.09747163827623,2.00413891444728
"2622","C","j",-4.95630810048453,2.00432657300482
"2623","C","j",-4.81514456269284,2.00452165520768
"2624","C","j",-4.67398102490114,2.00472166673322
"2625","C","j",-4.53281748710945,2.00492556629909
"2626","C","j",-4.39165394931775,2.00513744220226
"2627","C","j",-4.25049041152606,2.00535350626228
"2628","C","j",-4.10932687373437,2.00557363415084
"2629","C","j",-3.96816333594267,2.00580161384426
"2630","C","j",-3.82699979815098,2.00603325128285
"2631","C","j",-3.68583626035928,2.00626939551846
"2632","C","j",-3.54467272256759,2.00651239282073
"2633","C","j",-3.4035091847759,2.00675883979236
"2634","C","j",-3.2623456469842,2.00701007887844
"2635","C","j",-3.12118210919251,2.00726710349518
"2636","C","j",-2.98001857140081,2.00752730690162
"2637","C","j",-2.83885503360912,2.00779239234659
"2638","C","j",-2.69769149581742,2.00806216670268
"2639","C","j",-2.55652795802573,2.00833478770534
"2640","C","j",-2.41536442023403,2.00861215166314
"2641","C","j",-2.27420088244234,2.00889312124484
"2642","C","j",-2.13303734465065,2.00917654723185
"2643","C","j",-1.99187380685895,2.00946432069186
"2644","C","j",-1.85071026906726,2.00975467291232
"2645","C","j",-1.70954673127556,2.0100470379725
"2646","C","j",-1.56838319348387,2.01034307938211
"2647","C","j",-1.42721965569218,2.01064077073404
"2648","C","j",-1.28605611790048,2.01094006813579
"2649","C","j",-1.14489258010879,2.0112419180801
"2650","C","j",-1.00372904231709,2.01154470899784
"2651","C","j",-0.862565504525397,2.01184863759793
"2652","C","j",-0.721401966733705,2.01215375593874
"2653","C","j",-0.58023842894201,2.01245925246872
"2654","C","j",-0.439074891150316,2.01276517652959
"2655","C","j",-0.297911353358622,2.01307108012073
"2656","C","j",-0.156747815566927,2.01337678121063
"2657","C","j",-0.0155842777752326,2.01368196233374
"2658","C","j",0.125579260016462,2.01398610157221
"2659","C","j",0.266742797808156,2.01428945055018
"2660","C","j",0.407906335599851,2.01459110986816
"2661","C","j",0.549069873391545,2.01489092241291
"2662","C","j",0.69023341118324,2.01518936105031
"2663","C","j",0.831396948974932,2.01548474381607
"2664","C","j",0.972560486766627,2.01577770947917
"2665","C","j",1.11372402455832,2.01606873292058
"2666","C","j",1.25488756235002,2.01635517322959
"2667","C","j",1.39605110014171,2.01663886828762
"2668","C","j",1.5372146379334,2.01691988263424
"2669","C","j",1.6783781757251,2.01719506246999
"2670","C","j",1.81954171351679,2.01746721166764
"2671","C","j",1.96070525130849,2.01773558706197
"2672","C","j",2.10186878910018,2.01799759292005
"2673","C","j",2.24303232689188,2.01825611752926
"2674","C","j",2.38419586468357,2.01850967399523
"2675","C","j",2.52535940247527,2.01875661022099
"2676","C","j",2.66652294026696,2.01899967067103
"2677","C","j",2.80768647805865,2.01923651296295
"2678","C","j",2.94885001585035,2.01946675236087
"2679","C","j",3.09001355364204,2.01969278415728
"2680","C","j",3.23117709143373,2.01991134112346
"2681","C","j",3.37234062922543,2.02012355467728
"2682","C","j",3.51350416701712,2.02033129657043
"2683","C","j",3.65466770480882,2.02053035050812
"2684","C","j",3.79583124260051,2.02072352869551
"2685","C","j",3.93699478039221,2.02091204233054
"2686","C","j",4.0781583181839,2.02109074748759
"2687","C","j",4.2193218559756,2.02126421266298
"2688","C","j",4.36048539376729,2.02143254478857
"2689","C","j",4.50164893155898,2.0215907830099
"2690","C","j",4.64281246935068,2.02174419262396
"2691","C","j",4.78397600714237,2.02189161739929
"2692","C","j",4.92513954493407,2.02202975315231
"2693","C","j",5.06630308272576,2.0221630938688
"2694","C","j",5.20746662051746,2.02228970221737
"2695","C","j",5.34863015830915,2.02240797050605
"2696","C","j",5.48979369610085,2.02252154356019
"2697","C","j",5.63095723389254,2.0226277748327
"2698","C","j",5.77212077168423,2.02272670784892
"2699","C","j",5.91328430947593,2.02282110625761
"2700","C","j",6.05444784726762,2.02290771808964
"2701","C","j",6.19561138505931,2.02298811643082
"2702","C","j",6.33677492285101,2.0230641949085
"2703","C","j",6.4779384606427,2.02313222452155
"2704","C","j",6.6191019984344,2.02319512198182
"2705","C","j",6.76026553622609,2.02325396063172
"2706","C","j",6.90142907401779,2.02330467907346
"2707","C","j",7.04259261180948,2.02335130223406
"2708","C","j",7.18375614960117,2.0233939009395
"2709","C","j",7.32491968739287,2.02342902631424
"2710","C","j",7.46608322518456,2.0234607503094
"2711","C","j",7.60724676297626,2.02348827006821
"2712","C","j",7.74841030076795,2.02350962680542
"2713","C","j",7.88957383855965,2.02352792874887
"2714","C","j",8.03073737635134,2.02354199463574
"2715","C","j",8.17190091414304,2.02355110761144
"2716","C","j",8.31306445193473,2.023557519232
"2717","C","j",8.45422798972642,2.02355980062496
"2718","C","j",8.59539152751812,2.02355821209125
"2719","C","j",8.73655506530981,2.02355427313926
"2720","C","j",8.87771860310151,2.02354642937075
"2721","C","j",9.0188821408932,2.02353565409103
"2722","C","j",9.16004567868489,2.02352286803869
"2723","C","j",9.30120921647659,2.02350649758788
"2724","C","j",9.44237275426828,2.0234879814556
"2725","C","j",9.58353629205998,2.02346777492145
"2726","C","j",9.72469982985167,2.0234443699373
"2727","C","j",9.86586336764337,2.0234194533889
"2728","C","j",10.0070269054351,2.02339304669868
"2729","C","j",10.1481904432268,2.02336404828495
"2730","C","j",10.2893539810184,2.02333393563
"2731","C","j",10.4305175188101,2.02330245105111
"2732","C","j",10.5716810566018,2.02326908112689
"2733","C","j",10.7128445943935,2.02323481668573
"2734","C","j",10.8540081321852,2.02319932980646
"2735","C","j",10.9951716699769,2.02316249582941
"2736","C","j",11.1363352077686,2.02312494750119
"2737","C","j",11.2774987455603,2.02308633005447
"2738","C","j",11.418662283352,2.0230467553999
"2739","C","j",11.5598258211437,2.02300660599193
"2740","C","j",11.7009893589354,2.02296551889225
"2741","C","j",11.8421528967271,2.02292374050356
"2742","C","j",11.9833164345188,2.02288148685055
"2743","C","j",12.1244799723105,2.02283838279586
"2744","C","j",12.2656435101022,2.0227947564234
"2745","C","j",12.4068070478939,2.02275071602626
"2746","C","j",12.5479705856856,2.0227058511567
"2747","C","j",12.6891341234773,2.02266056367713
"2748","C","j",12.8302976612689,2.02261485825328
"2749","C","j",12.9714611990606,2.02256834205071
"2750","C","j",13.1126247368523,2.02252143010604
"2751","C","j",13.253788274644,2.02247402488766
"2752","C","j",13.3949518124357,2.02242582749747
"2753","C","j",13.5361153502274,2.02237720148296
"2754","C","j",13.6772788880191,2.02232796295228
"2755","C","j",13.8184424258108,2.02227791481423
"2756","C","j",13.9596059636025,2.02222738708575
"2757","C","j",14.1007695013942,2.02217608208152
"2758","C","j",14.2419330391859,2.0221239402028
"2759","C","j",14.3830965769776,2.02207125627361
"2760","C","j",14.5242601147693,2.02201758978894
"2761","C","j",14.665423652561,2.02196307044132
"2762","C","j",14.8065871903527,2.02190794189538
"2763","C","j",14.9477507281444,2.02185159639378
"2764","C","j",15.0889142659361,2.02179440848467
"2765","C","j",15.2300778037277,2.02173654634712
"2766","C","j",15.3712413415194,2.02167722098569
"2767","C","j",15.5124048793111,2.021617098894
"2768","C","j",15.6535684171028,2.02155618636495
"2769","C","j",15.7947319548945,2.02149369452284
"2770","C","j",15.9358954926862,2.02143042928732
"2771","C","j",16.0770590304779,2.02136619848549
"2772","C","j",16.2182225682696,2.02130045651976
"2773","C","j",16.3593861060613,2.02123392439518
"2774","C","j",16.500549643853,2.02116627412505
"2775","C","j",16.6417131816447,2.02109724223315
"2776","C","j",16.7828767194364,2.02102742977472
"2777","C","j",16.9240402572281,2.02095639198728
"2778","C","j",17.0652037950198,2.02088415775394
"2779","C","j",17.2063673328115,2.02081118274219
"2780","C","j",17.3475308706032,2.02073694536658
"2781","C","j",17.4886944083949,2.02066174092348
"2782","C","j",17.6298579461866,2.0205858685906
"2783","C","j",17.7710214839782,2.02050879233365
"2784","C","j",17.9121850217699,2.02043100648009
"2785","C","j",18.0533485595616,2.02035266063673
"2786","C","j",18.1945120973533,2.02027328929916
"2787","C","j",18.335675635145,2.02019347428819
"2788","C","j",18.4768391729367,2.02011321770974
"2789","C","j",18.6180027107284,2.02003230709199
"2790","C","j",18.7591662485201,2.01995117989726
"2791","C","j",18.9003297863118,2.01986979309532
"2792","C","j",19.0414933241035,2.01978822904772
"2793","C","j",19.1826568618952,2.0197066670246
"2794","C","j",19.3238203996869,2.01962515186856
"2795","C","j",19.4649839374786,2.0195439309239
"2796","C","j",19.6061474752703,2.01946296186858
"2797","C","j",19.747311013062,2.01938248539377
"2798","C","j",19.8884745508537,2.01930274275869
"2799","C","j",20.0296380886453,2.01922352945756
"2800","C","j",20.170801626437,2.0191454033205
"2801","C","j",20.3119651642287,2.01906839309347
"2802","C","j",20.4531287020204,2.01899221254949
"2803","C","j",20.5942922398121,2.01891786601268
"2804","C","j",20.7354557776038,2.01884493631166
"2805","C","j",20.8766193153955,2.01877315394006
"2806","C","j",21.0177828531872,2.01870410083078
"2807","C","j",21.1589463909789,2.01863666422483
"2808","C","j",21.3001099287706,2.01857084156055
"2809","C","j",21.4412734665623,2.01850850369797
"2810","C","j",21.582437004354,2.01844800347398
"2811","C","j",21.7236005421457,2.01838981815989
"2812","C","j",21.8647640799374,2.01833552786045
"2813","C","j",22.0059276177291,2.01828340080921
"2814","C","j",22.1470911555208,2.01823440015193
"2815","C","j",22.2882546933125,2.01818956228111
"2816","C","j",22.4294182311042,2.01814719885079
"2817","C","j",22.5705817688958,2.01810886248308
"2818","C","j",22.7117453066875,2.01807480266285
"2819","C","j",22.8529088444792,2.01804350549361
"2820","C","j",22.9940723822709,2.01801719597588
"2821","C","j",23.1352359200626,2.01799511864722
"2822","C","j",23.2763994578543,2.01797606065697
"2823","C","j",23.417562995646,2.01796297412976
"2824","C","j",23.5587265334377,2.01795392123335
"2825","C","j",23.6998900712294,2.01794810455794
"2826","C","j",23.8410536090211,2.0179492232001
"2827","C","j",23.9822171468128,2.01795403486229
"2828","C","j",24.1233806846045,2.01796254540609
"2829","C","j",24.2645442223962,2.01797830019929
"2830","C","j",24.4057077601879,2.01799757886416
"2831","C","j",24.5468712979796,2.01802127214644
"2832","C","j",24.6880348357713,2.01805178358508
"2833","C","j",24.829198373563,2.01808586302695
"2834","C","j",24.9703619113547,2.0181250069694
"2835","C","j",25.1115254491463,2.01817038130605
"2836","C","j",25.252688986938,2.01821930188265
"2837","C","j",25.3938525247297,2.01827382501218
"2838","C","j",25.5350160625214,2.01833386053841
"2839","C","j",25.6761796003131,2.01839735189803
"2840","C","j",25.8173431381048,2.01846682634042
"2841","C","j",25.9585066758965,2.0185410028642
"2842","C","j",26.0996702136882,2.01861847510305
"2843","C","j",26.2408337514799,2.01870211043388
"2844","C","j",26.3819972892716,2.01878958781903
"2845","C","j",26.5231608270633,2.018880131802
"2846","C","j",26.664324364855,2.01897678050536
"2847","C","j",26.8054879026467,2.01907640670539
"2848","C","j",26.9466514404384,2.0191790246023
"2849","C","j",27.0878149782301,2.01928697872371
"2850","C","j",27.2289785160218,2.01939730737088
"2851","C","j",27.3701420538135,2.01951058891636
"2852","C","j",27.5113055916052,2.01962795213164
"2853","C","j",27.6524691293968,2.01974726934786
"2854","C","j",27.7936326671885,2.01986927527468
"2855","C","j",27.9347962049802,2.01999414771178
"2856","C","j",28.0759597427719,2.02012050741044
"2857","C","j",28.2171232805636,2.02024905082603
"2858","C","j",28.3582868183553,2.02037933373248
"2859","C","j",28.499450356147,2.02051060030185
"2860","C","j",28.6406138939387,2.02064329990301
"2861","C","j",28.7817774317304,2.02077674327368
"2862","C","j",28.9229409695221,2.02091064019335
"2863","C","j",29.0641045073138,2.02104498003612
"2864","C","j",29.2052680451055,2.02117923476477
"2865","C","j",29.3464315828972,2.0213133974261
"2866","C","j",29.4875951206889,2.02144679087671
"2867","C","j",29.6287586584806,2.02157946352476
"2868","C","j",29.7699221962723,2.02171140963175
"2869","C","j",29.911085734064,2.021841349587
"2870","C","j",30.0522492718556,2.02197005773325
"2871","C","j",30.1934128096473,2.0220971880715
"2872","C","j",30.334576347439,2.02222136591548
"2873","C","j",30.4757398852307,2.02234379201613
"2874","C","j",30.6169034230224,2.02246362675987
"2875","C","j",30.7580669608141,2.02257981017011
"2876","C","j",30.8992304986058,2.02269375192362
"2877","C","j",31.0403940363975,2.02280395930296
"2878","C","j",31.1815575741892,2.02291006763805
"2879","C","j",31.3227211119809,2.0230134830118
"2880","C","j",31.4638846497726,2.02311192982911
